filename,folder,type,width,height,bytes
"IMG_1595.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,4330108
"IMG_1637.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5344806
"IMG_1583.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3958123
"IMG_1573.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,4905292
"IMG_1628.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3554392
"IMG_1599.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,4208261
"IMG_1576.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3231510
"IMG_1649.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3616455
"IMG_1640.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5123586
"IMG_1632.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,2533623
"IMG_1586.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5160339
"IMG_1601.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5060770
"IMG_1590.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5665310
"IMG_1574.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,6367633
"IMG_1639.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3641344
"IMG_1630.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5974359
"IMG_1584.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3879939
"IMG_1642.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3675556
"IMG_1592.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,4093681
"IMG_1578.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,4999761
"IMG_1651.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5190033
"IMG_1632.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,3584925
"IMG_1649.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5218651
"IMG_1599.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6025195
"IMG_1576.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4710108
"IMG_1628.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5038823
"IMG_1583.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5592927
"IMG_1595.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6025582
"IMG_1594.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5783749
"IMG_1652.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4681577
"IMG_1582.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6080446
"IMG_1644.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,3474921
"IMG_1629.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6538526
"IMG_1598.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6691809
"IMG_1577.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4508722
"IMG_1648.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4066986
"IMG_1633.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4613497
"IMG_1638.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5654031
"IMG_1643.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4634035
"IMG_1585.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5368091
"IMG_1593.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5127373
"IMG_1634.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6785306
"IMG_1589.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5577469
"IMG_1588.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5133224
"IMG_1635.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4777964
"IMG_1592.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5588885
"IMG_1584.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5433466
"IMG_1642.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5496808
"IMG_1639.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5259230
"IMG_1591.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5926771
"IMG_1600.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5711085
"IMG_1587.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5044713
"IMG_1641.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5525018
"IMG_1572.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6113228
"IMG_1636.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,3931707
"IMG_1637.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5344806
"IMG_1573.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4905292
"IMG_1640.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5123586
"IMG_1586.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5160339
"IMG_1601.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5060770
"IMG_1590.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5665310
"IMG_1574.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6367633
"IMG_1630.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5974359
"IMG_1578.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4999761
"IMG_1597.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4288092
"IMG_1651.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5190033
"IMG_1581.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6300889
"IMG_1647.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4147449
"IMG_1646.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4889501
"IMG_1580.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4583964
"IMG_1650.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5596937
"IMG_1579.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,5163766
"IMG_1596.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4499447
"IMG_1627.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,4998057
"IMG_1631.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,3689569
"IMG_1575.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23/Jpeg",jpeg,4032,3024,6129301
"IMG_1635.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3226079
"IMG_1581.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,6300889
"IMG_1647.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,4147449
"IMG_1588.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3643313
"IMG_1589.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3962324
"IMG_1646.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,4889501
"IMG_1634.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,4633436
"IMG_1650.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5596937
"IMG_1579.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,5163766
"IMG_1593.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3622775
"IMG_1627.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,4998057
"IMG_1643.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3262451
"IMG_1631.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,3689569
"IMG_1585.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3789294
"IMG_1638.HEIC","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",heic,4032,3024,3966180
"IMG_1575.jpeg","Cardinal/2024/Commercial - Multifamily/Grand Riviera - 12-7-23",jpeg,4032,3024,6129301
"7-Oct 13 2025 03_14pm-6fXq.jpg","Cardinal/Residential Piers",jpg,1440,1920,734084
"8-Oct 13 2025 03_14pm-8Y9Q.jpg","Cardinal/Residential Piers",jpg,1920,1440,721987
"6-Oct 13 2025 03_14pm-YWw7.jpg","Cardinal/Residential Piers",jpg,1440,1920,766236
"4-Oct 13 2025 03_14pm-gtFv.jpg","Cardinal/Residential Piers",jpg,1440,1920,777476
"1-Oct 13 2025 03_13pm-NFuT.jpg","Cardinal/Residential Piers",jpg,1920,1440,761026
"16-Oct 13 2025 03_15pm-ENJr.jpg","Cardinal/Residential Piers",jpg,1920,1440,847308
"2-Oct 13 2025 03_13pm-wsP1.jpg","Cardinal/Residential Piers",jpg,1920,1440,858427
"10-Oct 13 2025 03_14pm-kS4m.jpg","Cardinal/Residential Piers",jpg,1920,1440,814526
"13-Oct 13 2025 03_14pm-1vXT.jpg","Cardinal/Residential Piers",jpg,1440,1920,883434
"14-Oct 13 2025 03_14pm-tcwP.jpg","Cardinal/Residential Piers",jpg,1440,1920,865075
"Untitled.mp4","Cardinal/Videos for Editing and Posting",mp4,3840,2160,695324419
"74455591049__F665B3F2-9CD2-42EC-91A7-213BF787C48E.MOV","Cardinal/Videos for Editing and Posting",mov,1920,,5345236
"IMG_1861.MOV","Cardinal/Videos for Editing and Posting",mov,1920,,95736825
"Untitled.AAE","Cardinal/Videos for Editing and Posting",aae,,,761
"27-Jan 07 2026 02_09pm-9ApZ.jpg","Cardinal/Multifamily Piers",jpg,2160,2880,1697987
"6-Oct 09 2025 11_36am-KYbr.jpg","Cardinal/Commercial Tilt Wall",jpg,1920,1440,508735
"7-Oct 09 2025 11_36am-HUUE.jpg","Cardinal/Commercial Tilt Wall",jpg,1440,1920,578565
"2-Oct 09 2025 11_35am-iLTP.jpg","Cardinal/Commercial Tilt Wall",jpg,1440,1920,475391
"12-Oct 17 2025 11_53am-yvfw.jpg","Cardinal/Commercial Tilt Wall",jpg,2160,2880,362972
"15-Oct 17 2025 11_53am-jK1u.jpg","Cardinal/Commercial Tilt Wall",jpg,2160,2880,276046
"10-Oct 09 2025 11_36am-xXUX.jpg","Cardinal/Commercial Tilt Wall",jpg,1440,1920,401534
"90-Jan 06 2026 11_40am-2XH8.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,697143
"54-Nov 12 2025 11_37am-jhNP.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,583404
"78-Dec 05 2025 11_19am-QmEw.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,913638
"58-Nov 12 2025 11_38am-EqwA.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,717479
"21-Nov 12 2025 11_09am-bJDy.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,472484
"35-Nov 12 2025 11_24am-pnma.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,795858
"76-Dec 05 2025 11_19am-yxup.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,689314
"27-Nov 12 2025 11_20am-U8G2.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,368169
"57-Nov 12 2025 11_38am-MCzr.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,457958
"71-Dec 05 2025 11_19am-diDB.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,894465
"47-Nov 12 2025 11_26am-wVxp.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,647525
"8-Nov 12 2025 11_05am-6BvK.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,898034
"34-Nov 12 2025 11_24am-5eod.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,1005695
"92-Jan 06 2026 11_41am-rpSo.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,776969
"24-Nov 12 2025 11_19am-uTfe.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,914349
"66-Dec 05 2025 11_05am-E9f5.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,843217
"26-Nov 12 2025 11_20am-S31B.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,881872
"22-Nov 12 2025 11_09am-Rs9i.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,825508
"39-Nov 12 2025 11_25am-2Gth.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,990237
"93-Jan 06 2026 11_41am-Bny1.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,892871
"7-Nov 12 2025 11_05am-Shoq.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,706729
"79-Dec 05 2025 11_20am-ZrXq.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,833098
"12-Nov 12 2025 11_06am-4aQh.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,652282
"72-Dec 05 2025 11_19am-7PJE.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,886992
"49-Nov 12 2025 11_29am-3Wj1.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,851068
"40-Nov 12 2025 11_25am-C9eA.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,911732
"62-Dec 05 2025 11_04am-LtsW.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,845662
"25-Nov 12 2025 11_19am-uD1G.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,770870
"17-Nov 12 2025 11_08am-D4VZ.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,757580
"16-Nov 12 2025 11_08am-hR96.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,961134
"11-Nov 12 2025 11_06am-sd3E.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,555130
"5-Nov 12 2025 11_04am-vBGj.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,752788
"67-Dec 05 2025 11_05am-4KWf.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,787518
"73-Dec 05 2025 11_19am-Nbb1.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,953833
"14-Nov 12 2025 11_08am-96dR.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,650193
"2-Nov 12 2025 11_02am-BTRp.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,873485
"100-Jan 06 2026 11_41am-ZKWj.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,876343
"13-Nov 12 2025 11_07am-Hoo6.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,758385
"1-Nov 12 2025 11_02am-MJ3p.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,864864
"55-Nov 12 2025 11_38am-qtvT.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,538279
"70-Dec 05 2025 11_06am-jics.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,896548
"38-Nov 12 2025 11_25am-2kWC.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,739325
"61-Dec 05 2025 11_04am-tx1z.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,640439
"44-Nov 12 2025 11_25am-SsQQ.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,706938
"3-Nov 12 2025 11_02am-2JyY.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,718009
"51-Nov 12 2025 11_29am-AWiK.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,873144
"74-Dec 05 2025 11_19am-Q9gc.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,871090
"56-Nov 12 2025 11_38am-2HfN.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,600361
"32-Nov 12 2025 11_24am-N2ue.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,932749
"53-Nov 12 2025 11_37am-pAj5.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,802123
"30-Nov 12 2025 11_21am-1qAw.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,945009
"37-Nov 12 2025 11_24am-Gbta.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,786852
"23-Nov 12 2025 11_19am-TCUf.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,768119
"46-Nov 12 2025 11_26am-VBqK.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,772174
"36-Nov 12 2025 11_24am-APNL.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,594871
"86-Jan 06 2026 11_40am-Uhxj.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,667977
"28-Nov 12 2025 11_20am-4Rnz.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,741360
"33-Nov 12 2025 11_24am-E7gS.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,1018143
"31-Nov 12 2025 11_21am-qhRJ.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,750908
"15-Nov 12 2025 11_08am-KwBE.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,404876
"42-Nov 12 2025 11_25am-yu3M.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,877933
"68-Dec 05 2025 11_06am-wHKM.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,956005
"29-Nov 12 2025 11_20am-HZB9.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,434113
"69-Dec 05 2025 11_06am-gFwg.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,633305
"52-Nov 12 2025 11_37am-CPkY.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,833061
"91-Jan 06 2026 11_41am-doTF.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,1013071
"9-Nov 12 2025 11_05am-Aao4.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,787427
"50-Nov 12 2025 11_29am-ejCM.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,764310
"41-Nov 12 2025 11_25am-6wJ8.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,934146
"6-Nov 12 2025 11_05am-ipTn.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,648997
"45-Nov 12 2025 11_25am-deNS.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,802737
"20-Nov 12 2025 11_09am-TNDk.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,877655
"63-Dec 05 2025 11_04am-hubh.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,966719
"18-Nov 12 2025 11_09am-iM1E.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,574559
"4-Nov 12 2025 11_02am-WiCJ.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,826087
"80-Dec 05 2025 11_20am-fCdF.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,964101
"43-Nov 12 2025 11_25am-cnw5.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,871718
"64-Dec 05 2025 11_04am-TRjo.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1440,1920,660435
"19-Nov 12 2025 11_09am-ys1z.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,836617
"48-Nov 12 2025 11_26am-hJf8.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,754952
"59-Nov 12 2025 11_39am-naUE.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,729997
"10-Nov 12 2025 11_05am-RQfa.jpg","Cardinal/2026/Steel Piers_Multifamily_Lewisville",jpg,1920,1440,771205
"January Report.pdf","Cardinal/2026",pdf,,,205451
"2-Nov 19 2025 10_44am-bD1M.jpg","Cardinal/New Foundationdriveway 2",jpg,1920,1440,1078968
"4-Nov 19 2025 10_44am-GZR3.jpg","Cardinal/New Foundationdriveway 2",jpg,1920,1440,789053
"6-Nov 19 2025 10_44am-xhpJ.jpg","Cardinal/New Foundationdriveway 2",jpg,1920,1440,892350
"1-Nov 19 2025 10_44am-ACAj.jpg","Cardinal/New Foundationdriveway 2",jpg,1920,1440,767285
"7-Nov 19 2025 10_44am-BVGx.jpg","Cardinal/New Foundationdriveway 2",jpg,1920,1440,1087020
"Brochure Front.jpg","Cardinal/Graphics",jpg,2000,1550,2063573
"1-Jun 03 2025 01_33pm-TcVf.jpg","Cardinal/2025/121 Applewood Ln • Haslet, TX",jpg,1440,1920,1079762
"10-Jun 03 2025 01_36pm-eMfj.jpg","Cardinal/2025/121 Applewood Ln • Haslet, TX",jpg,1440,1920,968679
"11-Jun 03 2025 01_37pm-4dkg.jpg","Cardinal/2025/121 Applewood Ln • Haslet, TX",jpg,1920,1440,1138673
